group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
45_54|men|hs|no_valid_earnings|parent,2003,210723386.862165,48,76.6861578254908,38.6182291767793,0.0,37.5647561918117,286.43168935865435,299.7645793693101,39.77596953608109,97.49323676242932,0.05887510339235668,0.01314017719112448,776147583.991353,45_54,men,hs,no_valid_earnings,parent,-0.680291067531273,Q1_low
25_34|women|ba_plus|no_valid_earnings|parent,2003,360360615.662282,143,131.531964987264,248.51949535711435,19.073471038760257,73.13934094244196,240.36090587443007,25.778238585300063,71.26367528261144,122.35695398905555,0.07823575716634919,0.04035718956728171,1563768707.008441,25_34,women,ba_plus,no_valid_earnings,parent,0.340554939299845,Q4_high
15_24|men|lt_hs|lt_500_week|parent,2003,1075317341.847828,210,33.49037474703913,17.433802042521037,152.72689330942146,25.95867365612587,305.8298203430213,195.83383144929599,162.432091154004,161.17477136542286,0.12563023197949608,0.14225229271717826,2581135077.720377,15_24,men,lt_hs,lt_500_week,parent,2.8395645762498107,Q4_high
65_plus|women|some_college|lt_500_week|nonparent,2003,133790276.529768,49,110.15873394283071,18.113811238437496,1.1363360967571776,71.20167317198074,335.79399271525676,184.88869525533553,48.34522361216839,108.25514958878317,0.07317410037523794,0.03205048615760323,701891304.896905,65_plus,women,some_college,lt_500_week,nonparent,0.07366456547906668,Q3
35_44|men|some_college|500_999_week|parent,2003,455026338.858984,143,78.59035386359818,56.23521409620202,6.7743696373528595,35.115376070768555,254.25997859127517,350.29878886003354,30.38311137214065,94.90979396020337,0.061711337914973255,0.01380480461967567,892797717.3172339,35_44,men,some_college,500_999_week,parent,-0.530742466505254,Q2
45_54|women|hs|500_999_week|nonparent,2003,503888336.433088,110,141.4335236435139,20.36331137146837,0.0,49.62273857227877,232.42667730821285,324.47871040878505,28.728920542049593,95.10752292009597,0.0690114142438293,0.022190293394836823,1637641369.241925,45_54,women,hs,500_999_week,nonparent,-0.14582500158545902,Q3
55_64|women|some_college|no_valid_earnings|parent,2003,32896239.428332005,15,212.19618859398238,93.6245712770512,18.3790986055936,35.267546594720905,288.320077058818,86.94290309528688,23.828709800455577,98.43521077225343,0.07408615605772843,0.03559987330289049,340028668.84274507,55_64,women,some_college,no_valid_earnings,parent,0.12175531759657864,Q3
65_plus|men|ba_plus|no_valid_earnings|parent,2003,58155618.382966995,15,74.5295682575974,40.74642842590915,0.0,75.10027585656054,378.2531701228342,19.10769266792779,46.37287693385356,106.41101686356683,0.08262651533001797,0.05312010231451903,198004066.11329696,65_plus,men,ba_plus,no_valid_earnings,parent,0.5720702584965315,Q4_high
25_34|men|ba_plus|1000_1499_week|nonparent,2003,277523181.84744096,56,37.22716900322033,6.915075203831023,9.841525542852574,53.89855134101806,281.22339955644935,357.5564992447503,45.473838902248524,104.69953932830639,0.06343483983879243,0.020819263898175056,2549478960.191664,25_34,men,ba_plus,1000_1499_week,nonparent,-0.4398658836565887,Q2
35_44|women|ba_plus|no_valid_earnings|nonparent,2003,110912852.07869901,31,110.44724888420635,14.885556734847134,9.199547651317358,131.66023682720527,276.1612315028402,176.24368198758336,92.75609883258296,135.25529786717576,0.09284223855357855,0.07095179525381395,579237751.288946,35_44,women,ba_plus,no_valid_earnings,nonparent,1.1107235695573778,Q4_high
65_plus|men|some_college|no_valid_earnings|nonparent,2003,780595620.6933279,229,96.5896876430383,31.247024336422765,0.0,60.10543743017154,481.60576442470176,25.931189811978047,51.33375741811911,107.42808765815504,0.07365382979413419,0.03606719881804764,6245068437.157953,65_plus,men,some_college,no_valid_earnings,nonparent,0.09895967520813538,Q3
55_64|men|hs|500_999_week|nonparent,2003,396560777.91161096,75,52.50387956915022,3.5364477230612263,0.0,20.11784551390105,283.1617786392996,418.3817846332345,22.679239457575278,87.15915821885872,0.05849262496091816,0.010610111330360052,2205361755.212855,55_64,men,hs,500_999_week,nonparent,-0.7004583399793525,Q1_low
25_34|women|ba_plus|500_999_week|nonparent,2003,630426569.8789351,148,77.26976802308731,7.80118771420321,8.211092117805793,60.77888072569964,230.38551845195616,318.10649156351406,41.08545509347772,103.99012648059745,0.06853188272264864,0.02608865101580534,3397086820.888486,25_34,women,ba_plus,500_999_week,nonparent,-0.17110967658979792,Q3
35_44|men|hs|500_999_week|parent,2003,641555720.021715,164,66.42322464231175,49.69377292490646,0.9172183446080139,46.67817299986853,255.64761000427288,342.73129576442335,40.36797774941792,100.33539525213988,0.06267608674078308,0.014470795406535618,1805821903.381992,35_44,men,hs,500_999_week,parent,-0.4798733172544189,Q2
35_44|women|some_college|no_valid_earnings|parent,2003,517001373.19194096,176,190.65828981727043,132.77643647431938,16.50387306893541,71.44969947799166,273.45711859230886,69.5964153008791,82.42900733073955,128.92616554029226,0.08055954652191587,0.04248275195705618,1464235732.08519,35_44,women,some_college,no_valid_earnings,parent,0.46308339892932093,Q4_high
45_54|men|ba_plus|1000_1499_week|parent,2003,219488957.136102,72,68.89582747895106,38.87533501647806,2.3926815176630427,33.919253393827184,254.23916020490213,377.94242504405247,37.33303587382825,98.29211183718388,0.06391591259229261,0.017620698799094295,901291954.315843,45_54,men,ba_plus,1000_1499_week,parent,-0.41449994275713353,Q2
35_44|women|some_college|500_999_week|parent,2003,533331628.22991604,196,112.67094745237193,65.71212408329532,7.961780757046765,48.396547407065576,181.4654163366243,302.26261348588696,40.749294807827006,103.51295192133058,0.06884181387158912,0.02372845182894632,1652373397.6024623,35_44,women,some_college,500_999_week,parent,-0.1547676677154133,Q3
55_64|men|hs|no_valid_earnings|parent,2003,67352899.56555499,17,112.90865265098144,19.772315589110978,0.0,30.46868230235682,397.9298910165831,123.09823709056495,38.87578695890984,95.82781296533851,0.05518242544547898,0.0033259593951588343,452233066.182468,55_64,men,hs,no_valid_earnings,parent,-0.8749981048342834,Q1_low
25_34|men|some_college|1500plus_week|parent,2003,56008484.26404101,17,126.17071958577712,52.35229757249049,11.373181358354099,43.282947330337365,170.42472182136132,398.90820611878735,26.169707149475325,96.25063809202781,0.0683317095697097,0.026565862664746812,395486585.2385829,25_34,men,some_college,1500plus_week,parent,-0.18166438028100335,Q3
45_54|women|some_college|lt_500_week|nonparent,2003,450338542.22248495,130,119.66425445340018,24.5458167146516,9.398733701306357,69.09856192872583,255.0871763483202,256.16777815811076,54.89424290702719,112.05687867183549,0.06684511085684364,0.02258525348044195,918490310.9738762,45_54,women,some_college,lt_500_week,nonparent,-0.26004956176842825,Q2
55_64|men|ba_plus|lt_500_week|nonparent,2003,112935737.33072199,30,104.76965547670963,12.600177186681309,2.014193491219895,33.79546878115844,237.39591312601078,346.0931803718526,36.89985894437841,95.78765127454126,0.06793110885960513,0.026461244153518713,374168566.643483,55_64,men,ba_plus,lt_500_week,nonparent,-0.20278720185603277,Q3
65_plus|men|lt_hs|lt_500_week|nonparent,2003,135452276.828084,33,82.89178741714865,4.566455282724444,0.0,22.14612143628972,384.39851417023664,272.9472095103509,20.62106353068931,86.23872515865261,0.05555994314868578,0.009013253356771965,221457326.22609,65_plus,men,lt_hs,lt_500_week,nonparent,-0.8550924010122145,Q1_low
25_34|women|lt_hs|lt_500_week|parent,2003,311523095.155277,74,130.4221302237543,68.57577918527922,6.191540895872426,24.251822452502786,196.74775710410694,325.84439077371877,26.52001256314243,92.28301303469792,0.07403428101144194,0.0375298472983627,570217546.421497,25_34,women,lt_hs,lt_500_week,parent,0.11902005697604705,Q3
35_44|women|ba_plus|1000_1499_week|nonparent,2003,157980490.855689,47,100.88942235651776,8.163936049640407,13.295466110838978,60.53716888789998,234.5454829794144,324.1472009921931,42.056153703802316,105.09344549302925,0.07538306490357466,0.03901020436964351,978102138.604164,35_44,women,ba_plus,1000_1499_week,nonparent,0.19013855671449262,Q3
55_64|men|some_college|no_valid_earnings|nonparent,2003,460174567.30702,118,108.47254050542298,21.573580963497818,0.0,60.80890042144741,386.88437232241404,139.47799995544352,44.13766581166494,104.36197758002156,0.07190688954915864,0.03290800459500835,2713141334.850647,55_64,men,some_college,no_valid_earnings,nonparent,0.006847239642995274,Q3
45_54|men|ba_plus|500_999_week|parent,2003,189085838.877256,50,61.46813379194239,35.578867397617934,0.0,35.33333327021743,245.1844673134583,372.31417298115025,39.59829021164356,99.02692388074739,0.07117073157322246,0.03404991351822254,501950798.365308,45_54,men,ba_plus,500_999_week,parent,-0.031968801328763424,Q3
45_54|women|ba_plus|lt_500_week|parent,2003,165623692.43947396,54,140.9927715004353,68.76266565765984,6.100733947550851,84.96312765594813,233.85693964742762,219.09100584972214,63.0316035646187,120.59042650356633,0.07774742260741674,0.04104101495927018,737438915.8095299,45_54,women,ba_plus,lt_500_week,parent,0.31480609887827365,Q4_high
55_64|women|lt_hs|lt_500_week|nonparent,2003,149852978.56338602,46,144.3975110393573,4.886743254205687,0.0,42.5318444540603,254.70802202331956,267.07931776130346,17.001060472547262,88.88743388676576,0.06609927711340999,0.023800263685444346,363323177.50573,55_64,women,lt_hs,lt_500_week,nonparent,-0.29937578533671094,Q2
35_44|men|hs|500_999_week|nonparent,2003,410352622.88608706,78,71.1926697194918,4.039029217039557,0.9305832968705929,30.479457585854057,270.6416415476054,394.52653538666596,16.53533854727198,85.55210977910485,0.0594650687125556,0.012167973238048087,1252660525.450173,35_44,men,hs,500_999_week,nonparent,-0.649183453691138,Q1_low
65_plus|men|ba_plus|no_valid_earnings|nonparent,2003,1060915580.967003,285,104.46564384641958,18.82260929143026,2.4972419949949605,87.31175411638912,444.85073560932824,27.86144866684656,71.24064636576445,120.66815962107542,0.0825307920503858,0.04941647731199772,9548137582.863659,65_plus,men,ba_plus,no_valid_earnings,nonparent,0.5670229739929189,Q4_high
35_44|men|hs|lt_500_week|nonparent,2003,297022656.731375,49,83.44135981628784,26.684173959172654,0.4994428998690927,28.07444616589785,291.6680379555872,335.6865067558234,18.60773004791542,85.25538850598078,0.06300072407070342,0.02195243019968618,415600297.152068,35_44,men,hs,lt_500_week,nonparent,-0.46275588280276414,Q2
45_54|men|ba_plus|1000_1499_week|nonparent,2003,248346625.570275,59,65.47949094287152,12.494839993623948,15.486723478870987,37.72006574222416,229.85336336393084,439.1968530916712,50.08371214827849,102.57324721884434,0.06622084866953398,0.0243908706738452,719485497.2708081,45_54,men,ba_plus,1000_1499_week,nonparent,-0.29296557630853554,Q2
35_44|men|ba_plus|1500plus_week|parent,2003,547057327.23195,190,66.10003506631331,77.07711383437065,0.6440772371643901,35.289219529814446,201.53217845863242,372.9049699991773,35.98563421397293,96.99419979552026,0.06319170551636026,0.018268471750478178,4496426947.988314,35_44,men,ba_plus,1500plus_week,parent,-0.4526858382446866,Q2
55_64|women|ba_plus|lt_500_week|parent,2003,21541060.598902,7,127.0577610292012,57.3371544435191,0.0,26.752462554673162,232.69521908606538,342.6247360896258,42.92308810080924,96.12015952090835,0.07626592381290755,0.03761799672991233,149814978.998572,55_64,women,ba_plus,lt_500_week,parent,0.23668982521547866,Q3
15_24|women|some_college|no_valid_earnings|parent,2003,224117239.612585,47,112.31512614677762,104.90981090058729,155.91623306757322,68.53055990770439,265.9570609245801,13.618332542467154,202.60142085676318,191.03114575702156,0.14105592592274965,0.16410882453674683,1432579667.7285604,15_24,women,some_college,no_valid_earnings,parent,3.652928538458718,Q4_high
45_54|women|some_college|1500plus_week|nonparent,2003,29096245.496303,10,46.16991152017683,67.43788367262017,0.0,25.466915404289193,260.41530597913135,390.06672376874417,8.49969795541708,80.76936932747832,0.07140675155285793,0.022712031854261426,390163565.290609,45_54,women,some_college,1500plus_week,nonparent,-0.019523970872320152,Q3
45_54|women|ba_plus|500_999_week|nonparent,2003,460373501.00239396,111,83.39236318922876,20.13664177847488,2.6050227511756234,66.04969909891597,223.06045346001562,371.3264769326413,41.71103630232459,103.57822432818564,0.07422630654989253,0.032808495253815316,1283621242.722594,45_54,women,ba_plus,500_999_week,nonparent,0.12914515432168558,Q3
65_plus|women|hs|500_999_week|nonparent,2003,37300345.787089005,8,105.01524218557756,1.979306717762247,0.0,64.38702844803524,239.25279588035744,374.8063120660519,55.50286464287214,109.41813019567185,0.07261775550580549,0.028851351151555706,388080713.876298,65_plus,women,hs,500_999_week,nonparent,0.044329686346832514,Q3
55_64|men|ba_plus|1500plus_week|nonparent,2003,271197082.764502,69,47.43267410094253,7.616542399601418,0.0,36.51849367473416,289.72777996239677,377.21622083659383,43.515854223853,98.94021778742204,0.06315006824839506,0.016768976488625124,3262983738.4066963,55_64,men,ba_plus,1500plus_week,nonparent,-0.45488128263586375,Q2
65_plus|women|lt_hs|lt_500_week|nonparent,2003,67405929.61515601,23,112.39671909293877,8.947420713559861,0.0,50.887759569629175,332.3096972202256,233.81503818956335,10.045072784983915,88.8164412722004,0.0774649637895105,0.042208292489956264,229028589.79084998,65_plus,women,lt_hs,lt_500_week,nonparent,0.2999126474628485,Q4_high
25_34|women|ba_plus|1500plus_week|parent,2003,68167420.999671,21,57.839669286348325,91.71365603561264,0.0,26.416201323609293,147.29495959103122,416.2667349948323,24.32116056436927,89.31979503045945,0.060995053582190074,0.01495959486092545,892144441.6082839,25_34,women,ba_plus,1500plus_week,parent,-0.5685106126336485,Q2
15_24|women|hs|lt_500_week|parent,2003,374835054.447605,88,66.39507721093025,76.21988624485226,11.6234126500138,46.155943515742976,245.82226683551227,255.3362681332678,30.93813956398474,97.19692570737196,0.08423154796305632,0.05881729823947322,1266310231.435337,15_24,women,hs,lt_500_week,parent,0.6567002081561781,Q4_high
25_34|men|some_college|no_valid_earnings|parent,2003,168861321.193777,40,72.9906781807798,103.21822977437495,32.58984647487974,61.41707378785044,232.42407892109628,197.1417387020206,99.548213339904,131.92793117027776,0.07787084061001574,0.04529511763222033,484261486.18743294,25_34,men,some_college,no_valid_earnings,parent,0.3213136670934293,Q4_high
25_34|men|hs|1000_1499_week|parent,2003,76562061.498269,22,96.21030538528782,38.72038009208073,0.0,28.516310309717962,233.62655979126797,406.3390718195521,26.991796405921274,93.50315258700414,0.0590508012344718,0.014154052774536165,654353200.4530559,25_34,men,hs,1000_1499_week,parent,-0.6710268948113927,Q1_low
55_64|women|lt_hs|no_valid_earnings|parent,2003,108857810.03820398,32,244.66133651356947,95.89937959846175,0.0,40.40454715745912,390.54059362540727,9.267081176837065,29.553232869589976,93.21907465549651,0.06567723880555447,0.026789325203785616,370438017.71358603,55_64,women,lt_hs,no_valid_earnings,parent,-0.3216289657475304,Q2
45_54|women|ba_plus|1000_1499_week|nonparent,2003,298389503.51795006,73,92.76823722449721,15.411291894466064,5.228048479610798,76.94033890861647,218.59838468537527,335.5417317302592,41.4232092311347,107.6809203337419,0.0712386817087798,0.03048945927575399,1481390222.21079,45_54,women,ba_plus,1000_1499_week,nonparent,-0.028385935514566314,Q3
25_34|men|lt_hs|lt_500_week|parent,2003,326837248.056615,56,43.01152161585295,38.2079829272429,5.1348232495525785,25.82765106957057,258.27068884063834,369.8595545137139,18.761085113711676,88.49286821661316,0.05949666797849388,0.008438750061775628,309466671.081561,25_34,men,lt_hs,lt_500_week,parent,-0.6475172917511306,Q1_low
35_44|men|some_college|no_valid_earnings|nonparent,2003,150966447.441699,39,85.89432198263016,18.585813750004824,0.07761105393570848,43.05977752401286,424.0837199950403,163.81633338434307,34.70951562520576,95.22871118352737,0.07279241056122415,0.035882557482463065,507834975.6758059,35_44,men,some_college,no_valid_earnings,nonparent,0.05353887514687811,Q3
35_44|men|lt_hs|lt_500_week|parent,2003,257160300.66921902,57,78.746040706525,23.068656692777484,0.0,25.50730196238016,333.7087858253846,286.6308619903395,11.717841309676784,84.76993345433893,0.0580259467209198,0.010485298248080638,389979500.53760296,35_44,men,lt_hs,lt_500_week,parent,-0.7250652888633444,Q1_low
15_24|men|some_college|no_valid_earnings|nonparent,2003,328306464.2933591,39,43.60308661042475,15.852271400565666,213.79715147056947,45.697546782474255,404.13282913774793,24.729036038230173,271.2434117671371,216.7924713075932,0.151731222173763,0.188479107893164,1682894842.2336729,15_24,men,some_college,no_valid_earnings,nonparent,4.215814155690581,Q4_high
